,rate.type,individual.ID,term,estimate,std.error,statistic,p.value,Temp.Cat,unique.ID,Temp.C,K,Ambient_Nutrient,Species,Chamber.Channel,Run,umol.cm2.hr,log.rate,Species.ID,Organism.ID
1872,Respiration,G1_ND,Th,314.8870867,72928.5297,0.004317749,0.996660673,42,G1_ND_42,42,315.15,Nutrient,Grac,1,2,9.992929423,2.397252286,G1_D,G1
1873,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,16,G1_NL_16,16,289.15,Nutrient,Grac,1,5,104.6728502,4.660348003,G1_L,G1
1874,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,20,G1_NL_20,20,293.15,Nutrient,Grac,1,5,138.7087126,4.939559631,G1_L,G1
1875,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,22,G1_NL_22,22,295.15,Nutrient,Grac,1,5,163.2252839,5.101239168,G1_L,G1
1876,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,24,G1_NL_24,24,297.15,Nutrient,Grac,1,5,161.8937705,5.093098274,G1_L,G1
1877,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,26,G1_NL_26,26,299.15,Nutrient,Grac,1,5,192.5291176,5.26542798,G1_L,G1
1878,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,28,G1_NL_28,28,301.15,Nutrient,Grac,1,5,187.825011,5.240820718,G1_L,G1
1879,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,30,G1_NL_30,30,303.15,Nutrient,Grac,1,5,143.9660747,4.976499747,G1_L,G1
1880,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,32,G1_NL_32,32,305.15,Nutrient,Grac,1,5,158.731719,5.073495652,G1_L,G1
1881,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,34,G1_NL_34,34,307.15,Nutrient,Grac,1,5,131.9495078,4.889969416,G1_L,G1
1882,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,36,G1_NL_36,36,309.15,Nutrient,Grac,1,5,-1.421718031,0,G1_L,G1
1883,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,39,G1_NL_39,39,312.15,Nutrient,Grac,1,5,-70.84365861,0,G1_L,G1
1884,Net Photosynthesis,G1_NL,lnc,4.929490551,0.525005538,9.38940677,1.36E-05,42,G1_NL_42,42,315.15,Nutrient,Grac,1,5,-121.6458023,0,G1_L,G1
1885,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,16,G1_NL_16,16,289.15,Nutrient,Grac,1,5,104.6728502,4.660348003,G1_L,G1
1886,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,20,G1_NL_20,20,293.15,Nutrient,Grac,1,5,138.7087126,4.939559631,G1_L,G1
1887,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,22,G1_NL_22,22,295.15,Nutrient,Grac,1,5,163.2252839,5.101239168,G1_L,G1
1888,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,24,G1_NL_24,24,297.15,Nutrient,Grac,1,5,161.8937705,5.093098274,G1_L,G1
1889,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,26,G1_NL_26,26,299.15,Nutrient,Grac,1,5,192.5291176,5.26542798,G1_L,G1
1890,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,28,G1_NL_28,28,301.15,Nutrient,Grac,1,5,187.825011,5.240820718,G1_L,G1
1891,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,30,G1_NL_30,30,303.15,Nutrient,Grac,1,5,143.9660747,4.976499747,G1_L,G1
1892,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,32,G1_NL_32,32,305.15,Nutrient,Grac,1,5,158.731719,5.073495652,G1_L,G1
1893,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,34,G1_NL_34,34,307.15,Nutrient,Grac,1,5,131.9495078,4.889969416,G1_L,G1
1894,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,36,G1_NL_36,36,309.15,Nutrient,Grac,1,5,-1.421718031,0,G1_L,G1
1895,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,39,G1_NL_39,39,312.15,Nutrient,Grac,1,5,-70.84365861,0,G1_L,G1
1896,Net Photosynthesis,G1_NL,E,0.61337776,0.914109254,0.671011433,0.521111967,42,G1_NL_42,42,315.15,Nutrient,Grac,1,5,-121.6458023,0,G1_L,G1
1897,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,16,G1_NL_16,16,289.15,Nutrient,Grac,1,5,104.6728502,4.660348003,G1_L,G1
1898,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,20,G1_NL_20,20,293.15,Nutrient,Grac,1,5,138.7087126,4.939559631,G1_L,G1
1899,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,22,G1_NL_22,22,295.15,Nutrient,Grac,1,5,163.2252839,5.101239168,G1_L,G1
1900,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,24,G1_NL_24,24,297.15,Nutrient,Grac,1,5,161.8937705,5.093098274,G1_L,G1
1901,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,26,G1_NL_26,26,299.15,Nutrient,Grac,1,5,192.5291176,5.26542798,G1_L,G1
1902,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,28,G1_NL_28,28,301.15,Nutrient,Grac,1,5,187.825011,5.240820718,G1_L,G1
1903,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,30,G1_NL_30,30,303.15,Nutrient,Grac,1,5,143.9660747,4.976499747,G1_L,G1
1904,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,32,G1_NL_32,32,305.15,Nutrient,Grac,1,5,158.731719,5.073495652,G1_L,G1
1905,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,34,G1_NL_34,34,307.15,Nutrient,Grac,1,5,131.9495078,4.889969416,G1_L,G1
1906,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,36,G1_NL_36,36,309.15,Nutrient,Grac,1,5,-1.421718031,0,G1_L,G1
1907,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,39,G1_NL_39,39,312.15,Nutrient,Grac,1,5,-70.84365861,0,G1_L,G1
1908,Net Photosynthesis,G1_NL,Eh,5.342369384,1.217006188,4.389763535,0.00231828,42,G1_NL_42,42,315.15,Nutrient,Grac,1,5,-121.6458023,0,G1_L,G1
1909,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,16,G1_NL_16,16,289.15,Nutrient,Grac,1,5,104.6728502,4.660348003,G1_L,G1
1910,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,20,G1_NL_20,20,293.15,Nutrient,Grac,1,5,138.7087126,4.939559631,G1_L,G1
1911,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,22,G1_NL_22,22,295.15,Nutrient,Grac,1,5,163.2252839,5.101239168,G1_L,G1
1912,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,24,G1_NL_24,24,297.15,Nutrient,Grac,1,5,161.8937705,5.093098274,G1_L,G1
1913,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,26,G1_NL_26,26,299.15,Nutrient,Grac,1,5,192.5291176,5.26542798,G1_L,G1
1914,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,28,G1_NL_28,28,301.15,Nutrient,Grac,1,5,187.825011,5.240820718,G1_L,G1
1915,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,30,G1_NL_30,30,303.15,Nutrient,Grac,1,5,143.9660747,4.976499747,G1_L,G1
1916,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,32,G1_NL_32,32,305.15,Nutrient,Grac,1,5,158.731719,5.073495652,G1_L,G1
1917,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,34,G1_NL_34,34,307.15,Nutrient,Grac,1,5,131.9495078,4.889969416,G1_L,G1
1918,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,36,G1_NL_36,36,309.15,Nutrient,Grac,1,5,-1.421718031,0,G1_L,G1
1919,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,39,G1_NL_39,39,312.15,Nutrient,Grac,1,5,-70.84365861,0,G1_L,G1
1920,Net Photosynthesis,G1_NL,Th,303.3367191,2.942551765,103.0862813,8.76E-14,42,G1_NL_42,42,315.15,Nutrient,Grac,1,5,-121.6458023,0,G1_L,G1
1921,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,16,G10_AD_16,16,289.15,Ambient,Grac,10,8,12.60228963,2.610238134,G10_D,G10
1922,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,20,G10_AD_20,20,293.15,Ambient,Grac,10,8,17.60538906,2.923451273,G10_D,G10
1923,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,22,G10_AD_22,22,295.15,Ambient,Grac,10,8,20.13098245,3.050740326,G10_D,G10
1924,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,24,G10_AD_24,24,297.15,Ambient,Grac,10,8,22.78304091,3.16897276,G10_D,G10
1925,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,26,G10_AD_26,26,299.15,Ambient,Grac,10,8,23.64921516,3.204745061,G10_D,G10
1926,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,28,G10_AD_28,28,301.15,Ambient,Grac,10,8,31.65040063,3.485857126,G10_D,G10
1927,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,30,G10_AD_30,30,303.15,Ambient,Grac,10,8,25.91587782,3.292716366,G10_D,G10
1928,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,32,G10_AD_32,32,305.15,Ambient,Grac,10,8,29.4870179,3.41730095,G10_D,G10
1929,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,34,G10_AD_34,34,307.15,Ambient,Grac,10,8,29.17377601,3.406973203,G10_D,G10
1930,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,36,G10_AD_36,36,309.15,Ambient,Grac,10,8,18.6111398,2.976097762,G10_D,G10
1931,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,39,G10_AD_39,39,312.15,Ambient,Grac,10,8,23.21835903,3.187110983,G10_D,G10
1932,Respiration,G10_AD,lnc,3.38148174,0.522932966,6.466377065,0.000194902,42,G10_AD_42,42,315.15,Ambient,Grac,10,8,23.70533475,3.207019202,G10_D,G10
1933,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,16,G10_AD_16,16,289.15,Ambient,Grac,10,8,12.60228963,2.610238134,G10_D,G10
1934,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,20,G10_AD_20,20,293.15,Ambient,Grac,10,8,17.60538906,2.923451273,G10_D,G10
1935,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,22,G10_AD_22,22,295.15,Ambient,Grac,10,8,20.13098245,3.050740326,G10_D,G10
1936,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,24,G10_AD_24,24,297.15,Ambient,Grac,10,8,22.78304091,3.16897276,G10_D,G10
1937,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,26,G10_AD_26,26,299.15,Ambient,Grac,10,8,23.64921516,3.204745061,G10_D,G10
1938,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,28,G10_AD_28,28,301.15,Ambient,Grac,10,8,31.65040063,3.485857126,G10_D,G10
1939,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,30,G10_AD_30,30,303.15,Ambient,Grac,10,8,25.91587782,3.292716366,G10_D,G10
1940,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,32,G10_AD_32,32,305.15,Ambient,Grac,10,8,29.4870179,3.41730095,G10_D,G10
1941,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,34,G10_AD_34,34,307.15,Ambient,Grac,10,8,29.17377601,3.406973203,G10_D,G10
1942,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,36,G10_AD_36,36,309.15,Ambient,Grac,10,8,18.6111398,2.976097762,G10_D,G10
1943,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,39,G10_AD_39,39,312.15,Ambient,Grac,10,8,23.21835903,3.187110983,G10_D,G10
1944,Respiration,G10_AD,E,1.018801392,0.595597302,1.710554073,0.125530392,42,G10_AD_42,42,315.15,Ambient,Grac,10,8,23.70533475,3.207019202,G10_D,G10
1945,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,16,G10_AD_16,16,289.15,Ambient,Grac,10,8,12.60228963,2.610238134,G10_D,G10
1946,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,20,G10_AD_20,20,293.15,Ambient,Grac,10,8,17.60538906,2.923451273,G10_D,G10
1947,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,22,G10_AD_22,22,295.15,Ambient,Grac,10,8,20.13098245,3.050740326,G10_D,G10
1948,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,24,G10_AD_24,24,297.15,Ambient,Grac,10,8,22.78304091,3.16897276,G10_D,G10
1949,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,26,G10_AD_26,26,299.15,Ambient,Grac,10,8,23.64921516,3.204745061,G10_D,G10
1950,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,28,G10_AD_28,28,301.15,Ambient,Grac,10,8,31.65040063,3.485857126,G10_D,G10
1951,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,30,G10_AD_30,30,303.15,Ambient,Grac,10,8,25.91587782,3.292716366,G10_D,G10
1952,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,32,G10_AD_32,32,305.15,Ambient,Grac,10,8,29.4870179,3.41730095,G10_D,G10
1953,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,34,G10_AD_34,34,307.15,Ambient,Grac,10,8,29.17377601,3.406973203,G10_D,G10
1954,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,36,G10_AD_36,36,309.15,Ambient,Grac,10,8,18.6111398,2.976097762,G10_D,G10
1955,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,39,G10_AD_39,39,312.15,Ambient,Grac,10,8,23.21835903,3.187110983,G10_D,G10
1956,Respiration,G10_AD,Eh,1.338840707,0.336466261,3.979123206,0.00406668,42,G10_AD_42,42,315.15,Ambient,Grac,10,8,23.70533475,3.207019202,G10_D,G10
1957,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,16,G10_AD_16,16,289.15,Ambient,Grac,10,8,12.60228963,2.610238134,G10_D,G10
1958,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,20,G10_AD_20,20,293.15,Ambient,Grac,10,8,17.60538906,2.923451273,G10_D,G10
1959,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,22,G10_AD_22,22,295.15,Ambient,Grac,10,8,20.13098245,3.050740326,G10_D,G10
1960,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,24,G10_AD_24,24,297.15,Ambient,Grac,10,8,22.78304091,3.16897276,G10_D,G10
1961,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,26,G10_AD_26,26,299.15,Ambient,Grac,10,8,23.64921516,3.204745061,G10_D,G10
1962,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,28,G10_AD_28,28,301.15,Ambient,Grac,10,8,31.65040063,3.485857126,G10_D,G10
1963,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,30,G10_AD_30,30,303.15,Ambient,Grac,10,8,25.91587782,3.292716366,G10_D,G10
1964,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,32,G10_AD_32,32,305.15,Ambient,Grac,10,8,29.4870179,3.41730095,G10_D,G10
1965,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,34,G10_AD_34,34,307.15,Ambient,Grac,10,8,29.17377601,3.406973203,G10_D,G10
1966,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,36,G10_AD_36,36,309.15,Ambient,Grac,10,8,18.6111398,2.976097762,G10_D,G10
1967,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,39,G10_AD_39,39,312.15,Ambient,Grac,10,8,23.21835903,3.187110983,G10_D,G10
1968,Respiration,G10_AD,Th,297.0313103,8.627758092,34.42740364,5.54E-10,42,G10_AD_42,42,315.15,Ambient,Grac,10,8,23.70533475,3.207019202,G10_D,G10
1969,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,16,G10_AL_16,16,289.15,Ambient,Grac,10,15,116.8864049,4.76972149,G10_L,G10
1970,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,20,G10_AL_20,20,293.15,Ambient,Grac,10,15,174.1415219,5.165594344,G10_L,G10
1971,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,22,G10_AL_22,22,295.15,Ambient,Grac,10,15,167.7821879,5.128609055,G10_L,G10
1972,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,24,G10_AL_24,24,297.15,Ambient,Grac,10,15,174.7825971,5.169247988,G10_L,G10
1973,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,26,G10_AL_26,26,299.15,Ambient,Grac,10,15,161.046643,5.087884214,G10_L,G10
1974,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,28,G10_AL_28,28,301.15,Ambient,Grac,10,15,149.4610683,5.013704368,G10_L,G10
1975,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,30,G10_AL_30,30,303.15,Ambient,Grac,10,15,125.2895818,4.838577538,G10_L,G10
1976,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,32,G10_AL_32,32,305.15,Ambient,Grac,10,15,102.7461948,4.641947482,G10_L,G10
1977,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,34,G10_AL_34,34,307.15,Ambient,Grac,10,15,106.8605216,4.680838926,G10_L,G10
1978,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,36,G10_AL_36,36,309.15,Ambient,Grac,10,15,30.77232928,3.458595763,G10_L,G10
1979,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,39,G10_AL_39,39,312.15,Ambient,Grac,10,15,-38.64684084,0,G10_L,G10
1980,Net Photosynthesis,G10_AL,lnc,5.003789997,0.27037826,18.50662846,7.49E-08,42,G10_AL_42,42,315.15,Ambient,Grac,10,15,-41.03259127,0,G10_L,G10
1981,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,16,G10_AL_16,16,289.15,Ambient,Grac,10,15,116.8864049,4.76972149,G10_L,G10
1982,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,20,G10_AL_20,20,293.15,Ambient,Grac,10,15,174.1415219,5.165594344,G10_L,G10
1983,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,22,G10_AL_22,22,295.15,Ambient,Grac,10,15,167.7821879,5.128609055,G10_L,G10
1984,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,24,G10_AL_24,24,297.15,Ambient,Grac,10,15,174.7825971,5.169247988,G10_L,G10
1985,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,26,G10_AL_26,26,299.15,Ambient,Grac,10,15,161.046643,5.087884214,G10_L,G10
1986,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,28,G10_AL_28,28,301.15,Ambient,Grac,10,15,149.4610683,5.013704368,G10_L,G10
1987,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,30,G10_AL_30,30,303.15,Ambient,Grac,10,15,125.2895818,4.838577538,G10_L,G10
1988,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,32,G10_AL_32,32,305.15,Ambient,Grac,10,15,102.7461948,4.641947482,G10_L,G10
1989,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,34,G10_AL_34,34,307.15,Ambient,Grac,10,15,106.8605216,4.680838926,G10_L,G10
1990,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,36,G10_AL_36,36,309.15,Ambient,Grac,10,15,30.77232928,3.458595763,G10_L,G10
1991,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,39,G10_AL_39,39,312.15,Ambient,Grac,10,15,-38.64684084,0,G10_L,G10
1992,Net Photosynthesis,G10_AL,E,0.124779866,0.368524534,0.338593104,0.743631641,42,G10_AL_42,42,315.15,Ambient,Grac,10,15,-41.03259127,0,G10_L,G10
1993,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,16,G10_AL_16,16,289.15,Ambient,Grac,10,15,116.8864049,4.76972149,G10_L,G10
1994,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,20,G10_AL_20,20,293.15,Ambient,Grac,10,15,174.1415219,5.165594344,G10_L,G10
1995,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,22,G10_AL_22,22,295.15,Ambient,Grac,10,15,167.7821879,5.128609055,G10_L,G10
1996,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,24,G10_AL_24,24,297.15,Ambient,Grac,10,15,174.7825971,5.169247988,G10_L,G10
1997,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,26,G10_AL_26,26,299.15,Ambient,Grac,10,15,161.046643,5.087884214,G10_L,G10
1998,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,28,G10_AL_28,28,301.15,Ambient,Grac,10,15,149.4610683,5.013704368,G10_L,G10
1999,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,30,G10_AL_30,30,303.15,Ambient,Grac,10,15,125.2895818,4.838577538,G10_L,G10
2000,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,32,G10_AL_32,32,305.15,Ambient,Grac,10,15,102.7461948,4.641947482,G10_L,G10
2001,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,34,G10_AL_34,34,307.15,Ambient,Grac,10,15,106.8605216,4.680838926,G10_L,G10
2002,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,36,G10_AL_36,36,309.15,Ambient,Grac,10,15,30.77232928,3.458595763,G10_L,G10
2003,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,39,G10_AL_39,39,312.15,Ambient,Grac,10,15,-38.64684084,0,G10_L,G10
2004,Net Photosynthesis,G10_AL,Eh,5.612674779,0.875318798,6.412149256,0.000206444,42,G10_AL_42,42,315.15,Ambient,Grac,10,15,-41.03259127,0,G10_L,G10
2005,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,16,G10_AL_16,16,289.15,Ambient,Grac,10,15,116.8864049,4.76972149,G10_L,G10
2006,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,20,G10_AL_20,20,293.15,Ambient,Grac,10,15,174.1415219,5.165594344,G10_L,G10
2007,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,22,G10_AL_22,22,295.15,Ambient,Grac,10,15,167.7821879,5.128609055,G10_L,G10
2008,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,24,G10_AL_24,24,297.15,Ambient,Grac,10,15,174.7825971,5.169247988,G10_L,G10
2009,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,26,G10_AL_26,26,299.15,Ambient,Grac,10,15,161.046643,5.087884214,G10_L,G10
2010,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,28,G10_AL_28,28,301.15,Ambient,Grac,10,15,149.4610683,5.013704368,G10_L,G10
2011,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,30,G10_AL_30,30,303.15,Ambient,Grac,10,15,125.2895818,4.838577538,G10_L,G10
2012,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,32,G10_AL_32,32,305.15,Ambient,Grac,10,15,102.7461948,4.641947482,G10_L,G10
2013,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,34,G10_AL_34,34,307.15,Ambient,Grac,10,15,106.8605216,4.680838926,G10_L,G10
2014,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,36,G10_AL_36,36,309.15,Ambient,Grac,10,15,30.77232928,3.458595763,G10_L,G10
2015,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,39,G10_AL_39,39,312.15,Ambient,Grac,10,15,-38.64684084,0,G10_L,G10
2016,Net Photosynthesis,G10_AL,Th,306.2307505,1.566708862,195.461172,5.25E-16,42,G10_AL_42,42,315.15,Ambient,Grac,10,15,-41.03259127,0,G10_L,G10
2017,Respiration,G10_ND,lnc,3.572325281,0.096646084,36.96295923,3.15E-10,16,G10_ND_16,16,289.15,Nutrient,Grac,10,2,30.5407107,3.451279115,G10_D,G10
2018,Respiration,G10_ND,lnc,3.572325281,0.096646084,36.96295923,3.15E-10,20,G10_ND_20,20,293.15,Nutrient,Grac,10,2,39.84408367,3.70976198,G10_D,G10
2019,Respiration,G10_ND,lnc,3.572325281,0.096646084,36.96295923,3.15E-10,22,G10_ND_22,22,295.15,Nutrient,Grac,10,2,39.67194965,3.705538657,G10_D,G10
