"","X","ID","Intercept","umol.L.sec","Temp.C","Date","Chamber.Channel","Run","Species","Temp.Cat","Start.time","Stop.Time","Ambient_Nutrient","Light_Dark","Organism.ID","Dry.weight","Blank","Volume","umol.sec"
"506",506,"G1_ND_20C",229.356829713924,-0.0191262999841948,20.1166585365854,"6/12/22",1,2,"Grac",20,2023-02-25 10:29:40,2023-02-25 10:40:03,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0119156848901534
"507",507,"G1_ND_22C",250.508691449344,-0.0186288604393866,21.8094090909091,"6/12/22",1,2,"Grac",22,2023-02-25 11:48:11,2023-02-25 11:59:27,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0116057800537379
"508",508,"G1_ND_24C",240.407085640867,-0.0185802446294582,23.9954545454545,"6/12/22",1,2,"Grac",24,2023-02-25 12:46:27,2023-02-25 13:00:26,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0115754924041525
"509",509,"G1_ND_26C",219.198608360993,-0.0203949897265687,25.8360508474576,"6/12/22",1,2,"Grac",26,2023-02-25 13:31:13,2023-02-25 13:46:01,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0127060785996523
"510",510,"G1_ND_28C",205.763999635054,-0.0201611716686675,27.9536607142857,"6/12/22",1,2,"Grac",28,2023-02-25 14:10:08,2023-02-25 14:24:15,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0125604099495799
"511",511,"G1_ND_30C",185.760949453043,-0.0209833508899873,30.0703396226415,"6/12/22",1,2,"Grac",30,2023-02-25 14:58:51,2023-02-25 15:12:22,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0130726276044621
"512",512,"G1_ND_32C",153.144781149425,-0.0195029885057471,31.8270212765957,"6/12/22",1,2,"Grac",32,2023-02-25 16:20:48,2023-02-25 16:32:48,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0121503618390804
"513",513,"G1_ND_34C",174.000983561394,-0.0253625980660464,33.9046060606061,"6/12/22",1,2,"Grac",34,2023-02-25 17:11:26,2023-02-25 17:19:47,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0158008985951469
"514",514,"G1_ND_36C",164.030105136716,-0.023395321637427,36.0378684210526,"6/12/22",1,2,"Grac",36,2023-02-25 18:39:29,2023-02-25 18:49:13,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.014575285380117
"515",515,"G1_ND_39C",39.4716611255411,-0.0422091774891775,39.0067222222222,"6/12/22",1,2,"Grac",39,2023-02-25 20:29:56,2023-02-25 20:39:02,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.0262963175757576
"516",516,"G1_ND_42C",99.2644503188406,-0.000654956521739244,43.829724137931,"6/12/22",1,2,"Grac",42,2023-02-25 21:13:13,2023-02-25 21:20:37,"Nutrient","Dark","G1_ND",0.901,"0",0.623,-0.000408037913043549
"517",517,"G1_NL_16C",291.657281568627,0.0255049859943978,16.2001296296296,"6/15/22",1,5,"Grac",16,2023-02-25 08:29:08,2023-02-25 08:42:41,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0164507159663866
"518",518,"G1_NL_20C",273.522776074332,0.0337709639953543,19.7954150943396,"6/15/22",1,5,"Grac",20,2023-02-25 09:17:40,2023-02-25 09:30:57,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0217822717770035
"519",519,"G1_NL_22C",252.765579310345,0.0397425287356321,21.964170212766,"6/15/22",1,5,"Grac",22,2023-02-25 09:57:04,2023-02-25 10:08:55,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0256339310344827
"520",520,"G1_NL_24C",245.043482346109,0.0385734030197443,23.9991111111111,"6/15/22",1,5,"Grac",24,2023-02-25 10:32:09,2023-02-25 10:45:46,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0248798449477351
"521",521,"G1_NL_26C",247.993439633545,0.0471400704721636,25.9891698113208,"6/15/22",1,5,"Grac",26,2023-02-25 11:07:20,2023-02-25 11:20:37,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0304053454545455
"522",522,"G1_NL_28C",242.979273859844,0.043233147942158,27.9598378378378,"6/15/22",1,5,"Grac",28,2023-02-25 11:46:04,2023-02-25 11:55:33,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0278853804226919
"523",523,"G1_NL_30C",225.003743707483,0.0344909863945579,30.1057,"6/15/22",1,5,"Grac",30,2023-02-25 12:20:55,2023-02-25 12:38:36,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0222466862244898
"524",524,"G1_NL_32C",212.840599465241,0.0357213903743314,31.7661944444444,"6/15/22",1,5,"Grac",32,2023-02-25 13:06:27,2023-02-25 13:15:42,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0230402967914438
"525",525,"G1_NL_34C",189.310718860561,0.0271554145238354,33.9162790697674,"6/15/22",1,5,"Grac",34,2023-02-25 13:51:54,2023-02-25 14:02:49,"Nutrient","Light","G1_NL",0.595,"0",0.645,0.0175152423678738
"526",526,"G1_NL_36C",159.891387033122,-0.00765553206483437,36.1900806451613,"6/15/22",1,5,"Grac",36,2023-02-25 14:51:25,2023-02-25 15:07:23,"Nutrient","Light","G1_NL",0.595,"0",0.645,-0.00493781818181817
"527",527,"G1_NL_39C",129.360665874222,-0.0286921081198437,38.8735660377358,"6/15/22",1,5,"Grac",39,2023-02-25 15:48:15,2023-02-25 16:01:52,"Nutrient","Light","G1_NL",0.595,"0",0.645,-0.0185064097372992
"528",528,"G1_NL_42C",107.045764672365,-0.0441138787138787,42.0156071428571,"6/15/22",1,5,"Grac",42,2023-02-25 16:59:02,2023-02-25 17:06:13,"Nutrient","Light","G1_NL",0.595,"0",0.645,-0.0284534517704518
"529",529,"G10_AD_16C",240.145609646837,-0.00484900853958605,16.1193454545455,"6/20/22",10,8,"Grac",16,2023-02-25 08:29:36,2023-02-25 08:43:23,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.00311791249095383
"530",530,"G10_AD_20C",222.968891178451,-0.00712104858104855,19.8899655172414,"6/20/22",10,8,"Grac",20,2023-02-25 09:28:56,2023-02-25 09:43:35,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.00457883423761422
"531",531,"G10_AD_22C",230.30756726778,-0.00869755019583591,21.9822440944882,"6/20/22",10,8,"Grac",22,2023-02-25 10:02:28,2023-02-25 10:34:19,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.00559252477592249
"532",532,"G10_AD_24C",231.393541336099,-0.0104778152277245,24.0578923076923,"6/20/22",10,8,"Grac",24,2023-02-25 10:53:25,2023-02-25 11:09:53,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.00673723519142685
"533",533,"G10_AD_26C",224.372253662587,-0.0122949213286714,25.9160722891566,"6/20/22",10,8,"Grac",26,2023-02-25 11:31:05,2023-02-25 11:52:02,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.00790563441433571
"534",534,"G10_AD_28C",222.295009640341,-0.015811790878754,27.8819444444444,"6/20/22",10,8,"Grac",28,2023-02-25 12:08:46,2023-02-25 12:22:29,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0101669815350388
"535",535,"G10_AD_30C",208.934209534614,-0.0170389649677227,30.0636666666667,"6/20/22",10,8,"Grac",30,2023-02-25 12:46:07,2023-02-25 12:59:48,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0109560544742457
"536",536,"G10_AD_32C",196.115279692523,-0.0182235969760499,31.8721149425287,"6/20/22",10,8,"Grac",32,2023-02-25 13:21:59,2023-02-25 13:43:57,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0117177728556001
"537",537,"G10_AD_34C",168.826925743552,-0.0222881093422189,34.0564404761905,"6/20/22",10,8,"Grac",34,2023-02-25 14:18:23,2023-02-25 14:39:33,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0143312543070468
"538",538,"G10_AD_36C",160.404333629959,-0.0231212458286985,35.9230769230769,"6/20/22",10,8,"Grac",36,2023-02-25 15:01:02,2023-02-25 15:11:04,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0148669610678531
"539",539,"G10_AD_39C",142.600526722689,-0.0254006722689076,38.7535714285714,"6/20/22",10,8,"Grac",39,2023-02-25 15:42:16,2023-02-25 15:56:30,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0163326322689076
"540",540,"G10_AD_42C",108.577036100936,-0.0236201465201466,41.6038928571429,"6/20/22",10,8,"Grac",42,2023-02-25 16:39:11,2023-02-25 16:46:25,"Ambient","Dark","G10_AD",0.942,"0",0.643,-0.0151877542124543
"541",541,"G10_AL_16C",300.621892409002,0.0492700250069464,15.91525,"6/28/22",10,15,"Grac",16,2023-02-25 11:56:42,2023-02-25 12:13:53,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0311879258293971
"542",542,"G10_AL_20C",223.322313978495,0.0725005376344085,19.9503035714286,"6/28/22",10,15,"Grac",20,2023-02-25 13:02:25,2023-02-25 13:16:40,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0458928403225806
"543",543,"G10_AL_22C",224.094795307782,0.0696243786295005,21.9605178571429,"6/28/22",10,15,"Grac",22,2023-02-25 13:37:30,2023-02-25 13:51:41,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0440722316724738
"544",544,"G10_AL_24C",232.903321907447,0.0716637867042518,23.8953,"6/28/22",10,15,"Grac",24,2023-02-25 14:14:35,2023-02-25 14:27:20,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0453631769837914
"545",545,"G10_AL_26C",208.902011178871,0.0652410660264107,25.9994259259259,"6/28/22",10,15,"Grac",26,2023-02-25 14:46:50,2023-02-25 15:00:31,"Ambient","Light","G10_AL",0.978,"0",0.633,0.041297594794718
"546",546,"G10_AL_28C",207.548952003758,0.0594992999765094,27.8052083333333,"6/28/22",10,15,"Grac",28,2023-02-25 15:21:20,2023-02-25 15:33:33,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0376630568851304
"547",547,"G10_AL_30C",211.578882766414,0.0500608338203779,29.8524556962025,"6/28/22",10,15,"Grac",30,2023-02-25 15:59:34,2023-02-25 16:19:27,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0316885078082992
"548",548,"G10_AL_32C",186.475222463054,0.0376134975369459,32.1533673469388,"6/28/22",10,15,"Grac",32,2023-02-25 16:44:59,2023-02-25 16:57:18,"Ambient","Light","G10_AL",0.978,"0",0.633,0.0238093439408868
"549",549,"G10_AL_34C",185.538074509804,0.0362582633053223,33.9856904761905,"6/28/22",10,15,"Grac",34,2023-02-25 17:27:57,2023-02-25 17:38:46,"Ambient","Light","G10_AL",0.978,"0",0.633,0.022951480672269
"550",550,"G10_AL_36C",140.006408542825,0.00572219503151646,35.6529245283019,"6/28/22",10,15,"Grac",36,2023-02-25 17:57:46,2023-02-25 18:11:08,"Ambient","Light","G10_AL",0.978,"0",0.633,0.00362214945494992
"551",551,"G10_AL_39C",106.073423407181,-0.0273592360580596,38.95025,"6/28/22",10,15,"Grac",39,2023-02-25 18:47:55,2023-02-25 18:57:13,"Ambient","Light","G10_AL",0.978,"0",0.633,-0.0173183964247517
"552",552,"G10_AL_42C",84.6655082706767,-0.0245984962406015,41.7125428571429,"6/28/22",10,15,"Grac",42,2023-02-25 19:24:01,2023-02-25 19:50:33,"Ambient","Light","G10_AL",0.978,"0",0.633,-0.0155708481203008
"553",553,"G10_ND_16C",203.707232405274,-0.0107718958013313,15.8878181818182,"6/12/22",10,2,"Grac",16,2023-02-25 09:04:24,2023-02-25 09:21:04,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00677552245903739
"554",554,"G10_ND_20C",195.24537635044,-0.0144830360725098,20.2034651162791,"6/12/22",10,2,"Grac",20,2023-02-25 10:30:11,2023-02-25 10:41:01,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00910982968960866
"555",555,"G10_ND_22C",211.074331604479,-0.0147888755151913,21.8383703703704,"6/12/22",10,2,"Grac",22,2023-02-25 11:46:09,2023-02-25 11:59:51,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00930220269905533
"556",556,"G10_ND_24C",202.551441544715,-0.0151906736353077,23.9501071428571,"6/12/22",10,2,"Grac",24,2023-02-25 12:46:50,2023-02-25 13:00:57,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00955493371660854
"557",557,"G10_ND_26C",184.957857647059,-0.0143876621417797,25.8848448275862,"6/12/22",10,2,"Grac",26,2023-02-25 13:31:47,2023-02-25 13:46:24,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00904983948717943
"558",558,"G10_ND_28C",173.265305895369,-0.0158533112059427,27.9583928571429,"6/12/22",10,2,"Grac",28,2023-02-25 14:10:35,2023-02-25 14:24:40,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00997173274853796
"559",559,"G10_ND_30C",156.864654973192,-0.0161078673815515,30.0550377358491,"6/12/22",10,2,"Grac",30,2023-02-25 14:59:18,2023-02-25 15:12:46,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.0101318485829959
"560",560,"G10_ND_32C",135.308943255469,-0.0146378791249537,31.916306122449,"6/12/22",10,2,"Grac",32,2023-02-25 16:21:19,2023-02-25 16:33:41,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00920722596959588
"561",561,"G10_ND_34C",163.809308209684,-0.0198788219287715,33.8831923076923,"6/12/22",10,2,"Grac",34,2023-02-25 17:06:50,2023-02-25 17:19:58,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.0125037789931973
"562",562,"G10_ND_36C",150.23161923436,-0.0193276377217553,36.0304634146341,"6/12/22",10,2,"Grac",36,2023-02-25 18:39:38,2023-02-25 18:50:06,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.0121570841269841
"563",563,"G10_ND_39C",40.6704781791644,-0.038762525086663,39.04675,"6/12/22",10,2,"Grac",39,2023-02-25 20:30:13,2023-02-25 20:40:17,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.024381628279511
"564",564,"G10_ND_42C",81.758243779409,-0.0136723508375681,42.559347826087,"6/12/22",10,2,"Grac",42,2023-02-25 21:15:05,2023-02-25 21:21:01,"Nutrient","Dark","G10_ND",0.797,"0",0.629,-0.00859990867683033
"565",565,"G10_NL_16C",266.413856249451,0.0262015019762846,16.2774716981132,"6/15/22",10,5,"Grac",16,2023-02-25 08:29:34,2023-02-25 08:43:03,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0167689612648221
"566",566,"G10_NL_20C",245.061060230209,0.0400098895936105,19.8500188679245,"6/15/22",10,5,"Grac",20,2023-02-25 09:18:08,2023-02-25 09:31:26,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0256063293399107
"567",567,"G10_NL_22C",227.915401868743,0.047026755654431,21.9123617021277,"6/15/22",10,5,"Grac",22,2023-02-25 09:57:25,2023-02-25 10:09:17,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0300971236188358
"568",568,"G10_NL_26C",226.911078048781,0.0512390243902439,25.9964716981132,"6/15/22",10,5,"Grac",26,2023-02-25 11:07:47,2023-02-25 11:21:06,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0327929756097561
"569",569,"G10_NL_28C",220.636577049911,0.0544679590017825,27.9923658536585,"6/15/22",10,5,"Grac",28,2023-02-25 11:45:41,2023-02-25 11:55:58,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0348594937611408
"570",570,"G10_NL_30C",212.571957408907,0.0421966396761134,30.0410980392157,"6/15/22",10,5,"Grac",30,2023-02-25 12:26:17,2023-02-25 12:39:05,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0270058493927126
"571",571,"G10_NL_32C",183.873097584345,0.0373916194331985,31.8769215686275,"6/15/22",10,5,"Grac",32,2023-02-25 13:03:14,2023-02-25 13:16:06,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.023930636437247
"572",572,"G10_NL_34C",160.00006255579,0.0270709889593611,33.9914507042254,"6/15/22",10,5,"Grac",34,2023-02-25 13:45:13,2023-02-25 14:03:12,"Nutrient","Light","G10_NL",0.716,"0",0.64,0.0173254329339911
"573",573,"G10_NL_36C",133.728327656396,-0.0137439028944911,35.9899,"6/15/22",10,5,"Grac",36,2023-02-25 14:53:49,2023-02-25 15:04:04,"Nutrient","Light","G10_NL",0.716,"0",0.64,-0.0087960978524743
"574",574,"G10_NL_39C",114.234865729565,-0.0292735217723452,38.981462962963,"6/15/22",10,5,"Grac",39,2023-02-25 15:48:41,2023-02-25 16:02:28,"Nutrient","Light","G10_NL",0.716,"0",0.64,-0.0187350539343009
"575",575,"G10_NL_42C",104.761929710551,-0.0386613632119514,41.9751818181818,"6/15/22",10,5,"Grac",42,2023-02-25 16:50:08,2023-02-25 17:01:17,"Nutrient","Light","G10_NL",0.716,"0",0.64,-0.0247432724556489
"576",576,"G2_AD_16C",255.684637954751,-0.00690450075414774,16.1857407407407,"6/20/22",2,8,"Grac",16,2023-02-25 08:29:14,2023-02-25 08:43:00,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0042669814660633
"577",577,"G2_AD_20C",237.335365238055,-0.0105981843535673,20.0119137931034,"6/20/22",2,8,"Grac",20,2023-02-25 09:28:36,2023-02-25 09:43:14,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.00654967793050459
"578",578,"G2_AD_22C",243.393561604349,-0.0128498396427878,22.080253968254,"6/20/22",2,8,"Grac",22,2023-02-25 10:02:06,2023-02-25 10:33:50,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.00794120089924286
"579",579,"G2_AD_24C",241.006313025641,-0.0139876561085972,24.1128703703704,"6/20/22",2,8,"Grac",24,2023-02-25 10:55:55,2023-02-25 11:09:34,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.00864437147511307
"580",580,"G2_AD_26C",236.290220964128,-0.0129288272175968,26.0083294117647,"6/20/22",2,8,"Grac",26,2023-02-25 11:30:21,2023-02-25 11:51:40,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.00799001522047482
"581",581,"G2_AD_28C",235.50902317196,-0.0180880501593175,28.0367090909091,"6/20/22",2,8,"Grac",28,2023-02-25 12:08:24,2023-02-25 12:22:11,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0111784149984582
"582",582,"G2_AD_30C",225.335890909091,-0.0203663592446202,30.0582727272727,"6/20/22",2,8,"Grac",30,2023-02-25 12:45:43,2023-02-25 12:59:31,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0125864100131753
"583",583,"G2_AD_32C",213.642269418387,-0.0229944652908068,31.851698630137,"6/20/22",2,8,"Grac",32,2023-02-25 13:22:50,2023-02-25 13:41:09,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0142105795497186
"584",584,"G2_AD_34C",191.426790372961,-0.023717601981352,34.0182,"6/20/22",2,8,"Grac",34,2023-02-25 14:13:02,2023-02-25 14:35:44,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0146574780244755
"585",585,"G2_AD_36C",167.566706666667,-0.0281066666666671,35.716,"6/20/22",2,8,"Grac",36,2023-02-25 15:08:43,2023-02-25 15:11:04,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0173699200000003
"586",586,"G2_AD_39C",156.908052865497,-0.0285704093567251,38.5039459459459,"6/20/22",2,8,"Grac",39,2023-02-25 15:46:31,2023-02-25 15:55:56,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0176565129824561
"587",587,"G2_AD_42C",131.157826896552,-0.0257993103448275,41.7470952380952,"6/20/22",2,8,"Grac",42,2023-02-25 16:35:30,2023-02-25 16:46:04,"Ambient","Dark","G2_AD",0.841,"0",0.618,-0.0159439737931034
"588",588,"G2_AL_16C",304.808162710158,0.0327309775495823,16.0122352941176,"6/28/22",2,15,"Grac",16,2023-02-25 11:56:23,2023-02-25 12:13:31,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0209478256317327
"589",589,"G2_AL_20C",254.879449816715,0.0553727639296189,20.0610535714286,"6/28/22",2,15,"Grac",20,2023-02-25 13:02:06,2023-02-25 13:16:21,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0354385689149561
"590",590,"G2_AL_22C",248.154266518219,0.0595934008097167,21.9036363636364,"6/28/22",2,15,"Grac",22,2023-02-25 13:37:10,2023-02-25 13:51:10,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0381397765182187
"591",591,"G2_AL_24C",262.964340134953,0.0751277462887989,24.2042745098039,"6/28/22",2,15,"Grac",24,2023-02-25 14:14:08,2023-02-25 14:26:59,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0480817576248313
"592",592,"G2_AL_26C",253.187022103387,0.0734139483065954,26.2364074074074,"6/28/22",2,15,"Grac",26,2023-02-25 14:46:30,2023-02-25 15:00:05,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0469849269162211
"593",593,"G2_AL_28C",238.761882298452,0.0707635620205527,27.8646666666667,"6/28/22",2,15,"Grac",28,2023-02-25 15:19:23,2023-02-25 15:32:57,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0452886796931537
"594",594,"G2_AL_30C",272.855798949097,0.05871829228243,30.00988,"6/28/22",2,15,"Grac",30,2023-02-25 16:06:27,2023-02-25 16:19:03,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0375797070607552
"595",595,"G2_AL_32C",218.194515378361,0.0507151094434021,32.0067254901961,"6/28/22",2,15,"Grac",32,2023-02-25 16:43:56,2023-02-25 16:56:53,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0324576700437773
"596",596,"G2_AL_34C",202.833325130373,0.04184548273432,33.953462962963,"6/28/22",2,15,"Grac",34,2023-02-25 17:20:11,2023-02-25 17:34:10,"Ambient","Light","G2_AL",0.822,"0",0.64,0.0267811089499648
"597",597,"G2_AL_36C",161.364114082504,0.0288859174964438,36.0595652173913,"6/28/22",2,15,"Grac",36,2023-02-25 17:53:06,2023-02-25 18:10:39,"Ambient","Light","G2_AL",0.822,"0",0.64,0.018486987197724
"598",598,"G2_AL_39C",150.820668757879,-0.0186914497589915,39.2329117647059,"6/28/22",2,15,"Grac",39,2023-02-25 18:38:05,2023-02-25 18:46:40,"Ambient","Light","G2_AL",0.822,"0",0.64,-0.0119625278457546
"599",599,"G2_AL_42C",136.205722830713,-0.0216887500569606,42.0223636363636,"6/28/22",2,15,"Grac",42,2023-02-25 19:14:10,2023-02-25 19:50:05,"Ambient","Light","G2_AL",0.822,"0",0.64,-0.0138808000364548
"600",600,"G2_NL_16C",276.104268258503,0.0251513333333333,16.3015555555556,"6/15/22",2,5,"Grac",16,2023-02-25 08:29:11,2023-02-25 08:42:47,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0163483666666666
"601",601,"G2_NL_20C",257.832302986425,0.0382829864253393,20.1064528301887,"6/15/22",2,5,"Grac",20,2023-02-25 09:17:43,2023-02-25 09:31:00,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0248839411764705
"602",602,"G2_NL_22C",239.112621779674,0.049160107475897,22.0213191489362,"6/15/22",2,5,"Grac",22,2023-02-25 09:57:07,2023-02-25 10:08:58,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0319540698593331
"603",603,"G2_NL_24C",233.679468743029,0.0534524066924068,23.8957222222222,"6/15/22",2,5,"Grac",24,2023-02-25 10:32:14,2023-02-25 10:45:49,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0347440643500644
"604",604,"G2_NL_26C",229.529948,0.0546338367346939,25.9830192307692,"6/15/22",2,5,"Grac",26,2023-02-25 11:07:24,2023-02-25 11:20:40,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.035511993877551
"605",605,"G2_NL_28C",217.666161456582,0.0568335014005604,27.9897307692308,"6/15/22",2,5,"Grac",28,2023-02-25 11:41:19,2023-02-25 11:54:21,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0369417759103643
"606",606,"G2_NL_30C",214.456266486014,0.0468289685314685,30.2592857142857,"6/15/22",2,5,"Grac",30,2023-02-25 12:20:57,2023-02-25 12:38:40,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0304388295454545
"607",607,"G2_NL_32C",195.836742941038,0.0430794691097017,31.8567058823529,"6/15/22",2,5,"Grac",32,2023-02-25 13:02:54,2023-02-25 13:15:47,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0280016549213061
"608",608,"G2_NL_34C",166.590713033033,0.0339175975975976,34.0283661971831,"6/15/22",2,5,"Grac",34,2023-02-25 13:42:26,2023-02-25 14:00:26,"Nutrient","Light","G2_NL",0.798,"0",0.65,0.0220464384384384
"609",609,"G2_NL_36C",148.453187671066,-0.00715926197458454,36.0798225806452,"6/15/22",2,5,"Grac",36,2023-02-25 14:39:33,2023-02-25 14:55:19,"Nutrient","Light","G2_NL",0.798,"0",0.65,-0.00465352028347995
"610",610,"G2_NL_39C",114.773397142857,-0.0331482706766918,38.86456,"6/15/22",2,5,"Grac",39,2023-02-25 15:55:22,2023-02-25 16:01:56,"Nutrient","Light","G2_NL",0.798,"0",0.65,-0.0215463759398497
"611",611,"G2_NL_42C",113.478354438503,-0.0435298395721925,41.9912894736842,"6/15/22",2,5,"Grac",42,2023-02-25 16:51:04,2023-02-25 17:00:45,"Nutrient","Light","G2_NL",0.798,"0",0.65,-0.0282943957219251
"612",612,"G2Blank_ND_16C",246.387476095851,-2.08065458796524e-05,15.9511111111111,"6/12/22",2,2,"Grac",16,2023-02-25 09:04:40,2023-02-25 09:20:33,"Nutrient","Dark","G2_ND",0,"1",0.68,-1.41484511981636e-05
"613",613,"G2Blank_ND_20C",233.941929093353,-0.000424694525904052,20.20965,"6/12/22",2,2,"Grac",20,2023-02-25 10:29:43,2023-02-25 10:39:53,"Nutrient","Dark","G2_ND",0,"1",0.68,-0.000288792277614755
